"Data Source","World Development Indicators",
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Last Updated Date","11.04.2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Northern Mariana Islands","MNP","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mozambique","MOZ","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","37.08561969","35.09995719","33.80004155","37.59998503","30.16013253","47.48199985","41.14175421","44.14865431","42.87974322","47.37887098","37.11874001","37.01162","32.43194154","36.25049984","32.73383239","33.74888076","35.00630919","34.15243925","30.03368779","27.44564228","22.96314401","21.38642377","26.07119772","26.09955188","25.5068159","25.6185224","26.67830933","26.67808923","29.07158215","30.07164414","29.5232495","28.56021886","27.64890282","26.57024699","25.19001064",""
"Mauritania","MRT","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","47.5348215","43.36775437","43.01870951","43.84029907","34.95492477","32.20351568","31.72606158","32.1650835","31.47843855","27.81287424","29.27266673","28.03079625","27.8652509","38.59167425","35.61809999","29.59454247","28.47888877","29.23001579","30.83085726","28.44708167","30.3838477","31.8827056","33.11553677","33.79657098","28.57487303","22.51692409","26.63100448","32.3123611","32.69341226","31.91295837","29.61771693","37.5158232","37.46795157","38.0004307","36.94554457","37.42555442","36.23662907","33.37874201","33.09379257","35.51519513","35.88198378","34.98576298","34.26598903","36.1522528","35.52534505","29.82102676","22.61260766","25.07319722","24.77701228","25.38820955","21.2765663","20.26879292","20.71353649","20.45611353","22.81837564",""
"Mauritius","MUS","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","23.90970354","20.87313263","18.87957733","19.86964135","13.13248422","15.22543522","16.21100978","14.65499987","15.29498419","16.23853653","16.19922277","15.35002486","13.85486612","13.08411817","12.85051624","11.70207518","11.62642012","10.64608244","9.937810565","10.37815282","10.18870875","9.426325417","9.257111144","6.098653426","6.965765276","7.31351658","6.288286798","6.281948603","6.449006474","6.037072195","5.034236616","4.3926869","3.995639923","3.791109433","3.558635668","3.5940129","3.467749664","3.221990667","3.166817426",""
"Malawi","MWI","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","50.04444444","50.29045643","50.3164557","50.9491268","49.77678571","49.9364676","47.31301939","46.4362851","44.66219701","44.27407762","43.97163121","44.33026223","45.63138806","41.5786385","41.17239788","37.23468769","39.20110669","41.78973534","39.71717172","55.20398023","43.73324091","39.82519244","41.05597167","42.29746861","42.04303276","42.89850772","43.12020997","49.02506756","50.02371517","47.69029405","45.00001595","43.72187589","38.81648426","48.90420083","25.07651193","30.39802877","34.69009901","32.58981611","35.58186046","37.84101416","39.53955421","38.78214102","36.73926542","35.19212126","34.92826435","33.11131924","31.57789779","31.5999631","29.71178475","31.19627567","29.61235098","31.13109404","30.45343012","33.19581012","33.3143327",""
"Malaysia","MYS","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","43.71593249","45.38215218","42.96866166","35.12365305","33.27378405","31.00663757","31.54123558","31.59812334","31.33851103","33.13687912","32.58028405","28.42619066","28.26248101","28.93644715","32.46534036","30.71694161","29.40182553","28.21446135","26.38947421","24.87528584","23.02726814","21.82103241","21.50166073","20.22308855","20.34569441","20.28147851","20.18450261","19.96053524","20.07145177","18.08178043","15.21653328","14.35580915","14.57250748","13.78685545","13.66110713","12.94994426","11.68048051","11.1016874","13.31255031","10.84231595","8.599302471","8.010970591","8.984843898","9.306085216","9.271193484","8.262336647","8.609979641","9.986746491","9.968610854","9.219069273","10.08978191","11.45335312","9.79376083","9.104052626","8.869670516",""
"North America","NAC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.368021691","1.242667758","1.171151152","1.17380874","1.150784903","0.982957982","1.154389792","1.28724277","1.170544502","1.043538968","1.108619584","1.193276105","1.081413952","1.189979849","1.362087225","1.292400362","1.445788947","",""
"Namibia","NAM","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","8.402986416","9.076105756","8.796746417","8.383864984","8.293409133","7.80127157","8.232138527","9.683213764","9.808587751","9.118280105","9.788529787","10.74334412","7.702395472","8.266264674","11.27008208","10.613804","10.41989267","9.526019618","9.619514065","9.923356938","11.82363738","10.51454576","10.94147235","10.9402264","9.742439732","11.32671129","10.46898964","9.224203574","8.233372564","8.958333417","9.274090634","8.904344644","8.682708051","6.848967221","6.994504627",""
"New Caledonia","NCL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.624209765","3.618932215","3.619411403","3.70268401","3.876145873","3.547264747","3.483644496","3.67491288","","","","","","","","","","","","","","","","","",""
"Niger","NER","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","75.32407003","73.88716501","75.99760963","72.94795443","74.3240386","67.70391961","66.87473439","70.70632571","69.16820718","66.41938091","64.87511187","65.46078092","62.46013645","60.27145111","63.79496479","50.31146282","47.02771859","51.78719519","52.68034939","48.68450092","43.05660591","45.65180487","44.29864469","41.58055549","35.7713392","36.7428931","34.72853994","35.210848","35.35041061","34.07162501","35.25318448","39.16308055","38.75356808","38.47354907","40.79962981","40.18960344","38.93400144","38.86856863","42.62248374","40.72911408","37.83973758","40.00701262","39.56901111","39.64724409","20.11638145","24.72846723","42.88051738","40.96804213","43.2054983","39.2143529","40.89837679","38.25071836","38.08202196","35.74547114","36.6984037",""
"Nigeria","NGA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","28.51830525","32.41438073","35.469991","39.91684016","39.20744884","40.33067234","37.25827967","41.64665856","32.15580916","31.52480402","31.2244968","27.26651827","33.90011911","38.8108824","32.06099353","31.13372236","34.03135991","39.0478495","35.30644453","26.03397777","33.7537884","48.56594018","42.70726998","34.21028658","32.75542177","31.9987955","32.71417898","32.85021918","37.05016484","23.89370408","22.28919858","22.05428761","20.99639753","20.23571574",""
"Nicaragua","NIC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.33919167","22.59098854","24.14758276","22.70290075","22.00436398","19.4481451","20.26713635","18.9730065","18.59910579","17.69950583","18.17744259","18.5573954","17.48253902","17.97158553","17.35983823","17.27584205","18.75311579","20.92714983","19.85299552","19.05495988","20.52529459",""
"Netherlands","NLD","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","6.422056577","5.5384088","5.183018559","5.109663628","5.039740804","4.316896308","4.634643008","4.64546712","3.947598245","3.801747502","3.75397693","3.691394625","4.130675991","4.236592762","4.047449648","4.027672175","4.042813713","4.181340576","4.128098013","4.084559134","4.421878041","4.300019553","4.17159775","3.903383627","3.42471103","3.468871635","3.384157301","3.137363263","3.248933715","2.79444084","2.539772192","2.496815857","2.435681247","2.26455429","2.238904836","2.015874612","2.007800116","2.112848023","1.965232193","1.769001571","1.660137731","1.907153941","1.673079246","1.75135998","1.920120532","1.834058208",""
"High income: nonOECD","NOC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.226004529","8.640821298","7.574327882","5.187004023","5.508570183","4.919444546","5.23462061","5.078374578","4.676980497","4.522057891","4.840876372","3.8895428","3.805629415","4.110060551","4.0128254","3.577853701","3.21946854","2.966838521","2.950913758","2.95544033","3.143011265","2.886368681","2.92548942","2.717581305","2.656335406","2.869568028",""
"Norway","NOR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","5.844724851","5.880961766","5.300917505","5.123065324","4.999621642","4.674972735","5.002171836","5.046374737","4.774248498","4.259908444","4.055621152","4.072667411","3.838250893","3.331922916","3.448528156","3.249361523","3.632445806","3.685141402","3.524131349","3.279443226","3.357642328","3.280725506","2.974084292","2.969955825","2.985660242","2.986220117","2.567064548","2.376717621","2.6199088","2.364548346","2.066928838","1.798419544","1.72456755","1.476898506","1.562371625","1.573911216","1.574938208","1.397521113","1.254208345","1.456271055","1.762454134","1.503933448","1.258396398","1.578271109","1.708753432",""
"Nepal","NPL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","65.49601675","70.50957895","67.18848565","68.42179424","67.79141191","67.29025709","68.07977012","69.44718186","66.69738488","70.52716421","71.75577274","69.29290596","63.91264349","63.04135187","64.31974655","61.774653","60.90473439","61.0083679","60.30401776","60.99340852","51.71191639","51.47485631","50.72384549","50.89733293","50.37450746","51.63276998","47.21452387","44.86481201","42.22797927","43.06739417","41.75849381","41.50503735","41.43227669","39.90571191","41.29172126","40.81953519","37.64258831","38.589953","37.53912996","37.1730321","36.34885184","34.64208222","33.56069831","32.7293888","34.03446623","36.52847708","38.29842961","36.48941031","35.04508527","33.69421586",""
"New Zealand","NZL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","11.55398167","13.33691227","12.08408735","8.373374948","10.04758609","10.91792737","9.562244353","9.055509497","11.55103538","10.07104885","8.635731662","7.269936166","7.535157812","8.450893648","7.401294699","6.188737441","6.541369119","6.916380321","7.273490245","6.448866129","7.411886261","7.22785543","7.881866993","7.026692512","6.965556982","6.956323369","6.558087747","6.392496768","6.745733446","8.322873382","8.562967755","6.291585365","6.16001016","5.772721629","4.856186947","5.40472217","6.587606608","5.408583184","6.19955151","7.189362542","6.916834495","","","",""
"High income: OECD","OEC","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.031129945","1.93415005","1.845488338","1.794972811","1.751947188","1.61984251","1.615009355","1.654221655","1.471204027","1.372397959","1.38208906","1.385075565","1.291834381","1.386779981","1.477544867","1.441391233","1.508360367","",""
"OECD members","OED","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.246143114","2.131548721","2.014825198","1.953543703","1.898198211","1.790533617","1.782183107","1.81388574","1.631098751","1.514125845","1.511232367","1.513366935","1.432482179","1.528271219","1.610987671","1.577965992","1.634642694","",""
"Oman","OMN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","74.23312883","61.19402985","60.28037383","60.18099548","60.61946903","58.67768595","36.8556701","19.18678526","16.1","15.54307116","13.42925659","12.07386364","9.858323495","3.236587511","2.789285113","2.06943345","2.54541587","3.243528448","3.125242342","2.545859349","2.476767739","2.533149286","2.93806354","2.921001674","2.772071031","3.427815583","3.50935618","3.833152427","3.24952825","2.586302833","2.632544487","2.335052946","2.396119577","2.532562962","2.775527124","2.504128151","2.619262665","2.828746714","2.632209772","2.242487268","2.334443063","2.320236543","2.206006107","1.936649303","1.616601121","1.401865893","1.377473458","1.116230608","1.476461008","1.382408771","1.255646581","1.161709246","1.234149003","1.29090516",""
"Other small states","OSS","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81726708","11.59564727","11.04411787","10.18894739","10.0954166","10.76285163","10.82812988","10.64662779","9.996342846","9.92935481","9.308332026","9.660769547","8.674362963","8.464587927","8.465601751","8.34726444","8.227670898","7.77015524","7.379180659","7.209599811","7.478355027","7.193795208","6.81026297","6.731427684","6.291086878","6.054344967",""
"Pakistan","PAK","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","46.22065271","45.04371401","43.33328516","42.14639367","41.64032808","40.22505577","37.06742376","38.68964456","39.80770223","37.38482107","36.83008626","35.52579775","36.47420261","36.0342129","34.91254564","32.04606115","31.57391735","32.33369168","31.61919775","30.41316968","29.51728886","30.82705579","31.56428328","30.26077046","27.91512772","28.53687896","27.62057596","26.24987556","26.02220999","26.94916537","25.97877805","25.77451802","26.34670757","24.99402035","25.55021362","26.13875669","25.48283815","26.70256627","27.31006367","27.03159386","25.92936031","24.09488168","23.35388324","23.36270554","22.18350653","21.46540471","23.00929641","23.0582756","23.11412901","23.90812983","24.29211203","26.02468456","24.54909124","24.81767648","25.03359482",""
"Panama","PAN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","8.919100821","8.732970351","8.13233587","8.712970922","8.157841756","8.296186231","8.900215283","8.986811539","9.519730932","10.20766673","9.779106332","9.255898367","8.37809308","8.051582919","7.891021072","7.918578811","7.471740682","7.300174797","7.448590714","6.980267465","7.236330715","7.729637918","7.543067839","7.75021885","8.032004423","6.979178945","6.526252968","5.678022363","4.900601836","4.477415297","3.755396014","3.356996992","3.473285021","","",""
"Peru","PER","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","20.8059336","21.07275766","19.94682308","18.85230757","18.34430325","17.95252241","18.11912202","18.69517523","18.60249867","18.02397667","18.67857116","17.80339438","16.78220578","16.48961879","15.91649155","16.36609521","15.30379211","15.65355954","13.11734011","11.68161373","","","","","","","","","","","","8.920967098","8.984814756","9.541723189","9.74495435","9.280084263","9.731864201","9.150209017","9.491156786","9.254171367","8.980931528","8.714726252","8.334276514","8.163314529","7.781746285","7.769502749","7.378362551","7.311615977","7.734000105","7.887719041","7.208705016","7.507562745","7.447478565","","",""
"Philippines","PHL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","26.94057691","26.77652044","26.85774982","27.41204481","26.53383886","27.15214219","27.14044537","27.36834225","29.20060332","29.9195451","29.52209791","30.30767293","29.45155564","30.55796133","31.05564167","30.33997221","29.26869532","28.71826251","28.21541534","27.44406111","25.11559022","24.89097857","23.34816207","22.3652517","24.75285091","24.57740482","23.9464794","24.00932094","22.96285452","22.69278314","21.90381504","20.98282788","21.820875","21.60429229","22.00365992","21.6268414","20.61782145","18.87233218","14.75983601","15.21112017","13.96678221","13.20227225","13.14558732","12.70429548","13.30543689","12.66480278","12.36913455","12.49673559","13.24346023","13.08068275","12.31432783","12.7211609","11.83369442","11.23825038","11.29606756",""
"Palau","PLW","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.52372925","10.64723939","8.279579071","5.855409623","3.928788374","3.022283623","2.985463677","4.063229844","4.828796242","4.351584518","4.278812115","4.230078015","4.252199634","4.387593699","4.848775084","4.4442624","4.72391281","4.634194981","4.553261197","4.805298756","4.78967395","4.424683855","4.088814067",""
"Papua New Guinea","PNG","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","50.30502112","48.6569793","45.32163743","43.87291982","43.03030303","42.97200715","43.72521962","44.72796227","43.7500186","39.11296254","36.40454395","34.0669164","29.47224463","29.37494009","31.43062071","33.59858235","35.242327","38.32818952","35.95914916","35.39827295","35.83555699","35.12509289","35.1703072","40.5344053","36.63176244","35.34232693","32.90609832","32.00665073","30.12277061","30.85898279","27.51277683","25.66362891","28.72035277","33.86565752","35.48846193","33.30803191","36.96604763","35.47507893","36.14816408","35.77192679","36.26714516","39.95163939","40.05736164","37.79632351","","","","","","","","","","",""
"Poland","POL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.285181407","4.958936309","4.336825608","3.924460806","3.448236474","3.299157987","3.398546115","3.054538029","2.930161094","3.699537207","3.31012951","3.071339842","3.443524575","2.897122338","2.85276175","2.963810842","3.264153624","3.213834756","3.330104166","3.387788506",""
"Puerto Rico","PRI","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","4.340626939","4.11349729","3.599200774","5.153651702","4.577486637","4.415938117","3.702664652","4.080550631","3.768780902","3.645149251","3.185164029","3.205018146","3.134007849","2.493137674","2.436603666","2.351106143","2.38355663","2.110626551","2.170244584","1.963786573","1.925749664","1.679472926","1.530210515","1.287419179","1.032563726","1.148364958","1.339174827","1.118857789","0.804424763","1.187242319","0.691709186","0.526836735","0.555687452","0.626600481","0.595010246","0.5907684","0.480540824","0.553933991","0.588365665","0.835524909","0.792811918","0.809056222","0.816003569","",""
"Korea, Dem. People?s Rep.","PRK","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Portugal","PRT","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.435795244","5.195497237","4.344692041","4.042250912","3.768500356","3.546740152","3.369614702","3.110101697","3.02892651","2.968476462","2.646648092","2.602654535","2.301168274","2.248105205","2.192127736","2.187503081","2.080288093","2.179497135","2.365000006","2.325731985",""
"Paraguay","PRY","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.01401644","15.82252121","17.78406455","19.64347376","20.10906609","19.87899059","17.81747075","16.71029937","16.37419283","15.8158545","14.75043545","14.92239183","18.2804787","20.38249035","19.56036899","19.09225953","21.22632395","23.5454391","18.91695742","22.52722341","22.27583682","18.10739961","21.52940489","20.54800608",""
"Pacific island small states","PSS","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","22.84949967","22.88448456","21.65688793","21.72500063","22.28271015","19.7696883","21.33124393","22.69355848","24.06574043","21.45660728","23.17899185","22.17974739","24.23996237","24.02501958","23.72182148","23.25562899","22.45038033","21.97261487","20.10338705","20.57756963","21.85560104","20.04372488","17.5490691","18.59352838","19.05035867","18.81566572","17.89878439","17.75652866","15.91205282","15.07782584","14.44958707","14.22505418","14.43194181","15.39597623","15.72948931","14.40677647",""
"French Polynesia","PYF","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.193186346","1.3198918","1.233007171","2.222444634","3.349083089","2.65372123","3.929324826","3.872644898","4.057685339","4.494117604","4.705882321","","","","","","","","","","","","","","",""
"Qatar","QAT","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.372799554","0.37593985","0.256795869","0.234640393","0.181799294","0.133258478","0.121835107","0.109942375","0.124647567","0.123319456","0.117906612","0.095455472","0.092542463","0.094575451","0.099503528",""
"Romania","ROU","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","16.44467213","19.92753623","","","","","","","","23.74064205","20.12873875","19.40593725","22.63701955","21.53773266","21.4258573","20.56783266","19.55728408","15.94480816","14.10624697","12.02005831","14.49417566","12.55772154","12.92045629","13.98451448","9.480739145","8.742643666","5.46717182","6.564238036","6.039449825","6.271316838","7.333734007","5.321755725","6.183345365","5.361705451",""
"Russian Federation","RUS","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.81399285","16.61107405","14.29419623","7.393538524","8.311089523","6.629480554","7.160512321","7.172466456","6.4393762","5.616002678","7.31454382","6.434521622","6.588680759","6.298758953","6.255228895","5.620174873","4.966573435","4.523400386","4.410792238","4.403474027","4.68518744","3.867401348","4.369238628","3.931041911","4.025712728","4.171911131",""
"Rwanda","RWA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","74.7917036","74.86692042","65.8510862","65.28338284","65.79065748","61.61891646","61.1785886","59.55947346","61.0245943","59.13528282","49.21356729","49.21609962","46.46098263","42.41825691","49.0381619","45.84683654","40.73711832","39.78374881","38.20267386","40.83752643","41.83583629","37.52634621","37.7091067","39.22077183","40.30891083","32.54599393","32.13270694","33.23761507","33.73489259","49.75874611","44.00044946","47.18929222","45.96095226","45.51746118","37.43695651","37.18671089","37.33603682","35.39001756","38.25692695","38.55271883","38.40277778","39.33566434","35.10895884","32.71063668","33.87470998","32.56093891","32.34529381","33.43855693","33.38815789","33.12302839",""
"South Asia","SAS","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","43.6752674","42.96498439","41.16011805","42.01967131","43.20099648","41.50225913","41.99053883","44.4547055","43.67268498","43.28336984","42.09125823","40.36866229","41.01196184","43.19067035","40.841209","38.67162921","36.44094582","37.39221734","36.35322191","34.56833823","34.53766397","33.75114439","32.8181848","33.20711386","32.15684825","30.98574554","29.9062072","29.34323615","30.03844328","29.09887017","29.04922343","29.14039813","28.5810211","28.13724697","27.82364768","26.28724038","26.77018893","25.90054654","25.81429758","24.75987933","23.44010759","23.08887602","21.1305733","21.0838917","19.49988539","19.19118349","18.86595987","18.83139558","18.45041807","18.48094198","18.81623787","19.59521826","19.13901674","19.05155348","18.42412623",""
"Saudi Arabia","SAU","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","4.934996099","4.919251112","4.235887263","3.300555263","2.816057519","2.198397228","0.83552501","0.928706011","0.791360538","1.172372391","1.53735648","1.223872021","0.986333103","1.00342174","1.5936528","2.160712365","2.756441581","3.664188266","4.925470468","5.705899399","6.321875596","6.343382857","5.748924163","5.469520365","5.639042509","6.107005963","6.188388944","5.922729726","5.444284196","5.405387909","6.201614201","5.706366418","4.949077134","5.203002786","5.105739626","4.530428212","3.901129877","3.22082662","2.948584157","2.77015987","2.316854073","2.854111914","2.382281732","1.918347838","1.809954751","1.853464691","1.900300297",""
"Sudan","SDN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","55.35126235","55.98672453","55.03339695","49.65874323","46.04873605","45.98476605","38.36079425","38.36774828","36.8054211","39.63577933","43.62300719","44.57414613","44.16169649","44.88487015","44.42184067","40.57482121","38.84092381","39.88930364","38.95202251","35.57462458","32.85805438","36.36544911","36.90325938","33.72544264","30.74932333","33.54034065","36.25124875","32.8136534","41.52093983","39.16960439","40.57702215","41.7793675","40.26932068","41.3750279","35.73142029","38.67450455","43.76211485","46.80177846","46.34830874","45.22696892","42.17040829","42.89220007","41.88590733","38.25254034","34.56967482","31.52750878","29.80847144","26.67806623","25.80120701","26.26215415","24.61371703","25.43847934","28.75746858","29.16142883","29.23437199",""
"Senegal","SEN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","20.08996986","22.28741852","22.96073323","18.6083498","20.10907436","23.21769759","24.14428421","24.86544732","21.16565174","22.6078177","19.92823983","20.27619356","18.61444122","20.58172271","18.98053898","21.0088161","19.91566307","19.76938453","19.36849186","18.97525673","19.14266365","18.51240411","15.52713823","17.21151838","15.65021207","16.81008629","14.95985826","13.77404186","15.93516949","17.27607722","17.68941275","15.65063513","16.72581231","15.61830382","15.83470087",""
"Singapore","SGP","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","2.234860501","2.119481812","2.068711454","1.730900023","1.611728462","1.568052683","1.518197171","1.392625946","1.22431598","1.112315185","0.958114317","0.744013256","0.574023382","0.437058993","0.375930782","0.339085392","0.261281049","0.207757177","0.183065767","0.185339274","0.155189153","0.159778992","0.141592007","0.117367185","0.118316086","0.098844134","0.0878928","0.075254915","0.064928404","0.058917457","0.057656861","0.051163833","0.045594963","0.043918798","0.043096251","0.038892612","0.037743284","0.035674381","0.034468484","0.034869121",""
"Solomon Islands","SLB","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.91132937","46.97434027","49.02992975","48.21740214","47.71400778","44.65607834","41.12456928","41.62342846","37.50115945","35.92681491","34.67779979","24.0140309","30.98258258","39.92300446","37.65155653","34.45556864","35.6536254","","","","","","","","",""
"Sierra Leone","SLE","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","36.69533765","32.9884106","33.72588832","34.0086546","31.81088314","29.59415584","29.60515967","30.30071745","30.43478261","32.05143056","35.29063456","38.01631378","38.69966697","37.23225806","34.97743216","33.2734663","33.03529412","32.30480736","35.84968407","38.1301762","40.12192799","45.14825814","37.9811824","44.99999986","45.99999993","46.00000005","46.93988124","38.82373446","37.92910274","43.05087319","39.38517457","42.89177475","47.46463763","58.64878566","61.80183354","61.96892169","58.36204147","48.73695362","49.61836952","49.61874475","51.82832199","52.46110072","52.88889683","54.76290721","56.34541181","58.2051502","56.02470814","57.56943952","53.42078923","50.59500876","56.02299908",""
"El Salvador","SLV","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.42424242","17.52090639","14.56377455","14.92215532","15.01934902","14.47783818","14.0189363","14.38551921","12.90288059","11.20893076","10.47978358","10.12014464","9.143706105","8.958735305","9.543760687","10.61211059","10.72947027","11.86587908","12.54025345","12.36887747","12.55828333","12.51345076","11.92414164","11.00341947","11.41556664",""
"San Marino","SMR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Somalia","SOM","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","71.12160316","70.81589681","71.67693883","70.66478744","71.18725369","70.53263796","68.78326463","66.29065323","61.50293993","60.54522579","59.37051194","57.45080864","61.57541714","61.23740106","45.61069664","54.17245328","56.31369626","61.00192106","62.93552597","58.65456036","68.41879784","68.28317889","67.72738991","66.42269859","67.90003436","66.75834045","62.36591978","64.17994367","69.32535321","63.59843773","65.45259173","","","","","","","","","","","","","","","","","","","","","","","","",""
"Serbia","SRB","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.92398117","21.34125715","20.45826489","18.42150177","20.99158984","19.94422836","19.98221414","15.04887329","13.4469293","13.93473859","11.95861152","11.43656006","9.977401721","10.33343575","9.601205055","10.22577816","10.68572879","8.986302103","9.361665944","9.689119101",""
"Sub-Saharan Africa (developing only)","SSA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","21.65955147","21.42119375","21.70306579","20.29296578","20.0381917","19.66811333","19.854486","20.03792487","19.85111613","20.3627165","19.95845428","19.48211687","20.28747884","19.70515978","18.75439074","18.24931631","20.80267984","20.95613315","19.8310621","20.92443162","20.67330033","20.83799175","20.53978311","21.76119067","21.20850896","21.10021508","20.92298213","19.55320816","20.74135426","20.89077209","19.72741137","19.76209452","20.40368949","20.8795323","19.56542395","17.27584483","18.4609255","20.85127338","19.67574202","17.62931576","17.33581952","16.83685772","16.75998324","17.19577752","17.87398493","15.5105639","15.10997696","15.19234437","14.70498954","14.64593295",""
"South Sudan","SSD","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
